trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
PAO_551_V5,16:46:20,16:48:55,90518,71,0,0
PAO_551_V5,16:52:33,16:50:23,90517,72,0,0
PAO_551_V5,16:52:48,16:54:16,90516,73,0,0
PAO_551_V5,17:01:31,17:03:55,90511,79,0,0
PAO_551_V5,17:04:54,17:08:25,90510,81,0,0
PAO_551_V5,16:58:08,17:06:49,90509,82,0,0
PAO_551_V5,17:04:53,17:03:56,90508,83,0,0
PAO_551_V5,17:02:26,17:10:31,90507,84,0,0
PAO_551_V5,17:05:27,17:13:51,90506,85,1,3
PAO_551_V5,17:16:21,17:12:59,90505,86,0,0
PAO_551_V6,17:45:20,17:41:37,90007,46,0,0
PAO_551_V6,17:43:40,17:48:39,90006,49,0,0
PAO_551_V6,17:52:20,17:54:48,90005,51,0,0
PAO_551_V6,17:56:40,17:49:29,90004,55,0,0
PAO_551_V6,18:01:25,18:11:05,90522,66,0,0
PAO_551_V6,18:13:05,18:14:21,90521,68,0,0
PAO_551_V6,18:04:15,18:05:49,90520,69,0,0
PAO_551_V6,18:14:55,18:12:56,90519,70,0,0
PAO_551_V6,18:12:46,18:15:41,90518,71,0,0
PAO_551_V6,18:07:36,18:20:30,90517,72,0,0
PAO_551_V6,18:17:27,18:21:14,90516,73,0,0
PAO_551_V6,18:12:55,18:11:26,90515,74,0,0
PAO_551_V6,18:15:34,18:15:01,90514,76,0,0
PAO_551_V6,18:25:26,18:18:53,90513,77,0,0
PAO_551_V6,18:29:53,18:26:05,90512,78,0,0
PAO_551_V6,18:24:22,18:26:27,90511,79,0,0
PAO_551_V6,18:32:33,18:33:00,90510,81,0,0
PAO_551_V6,18:30:35,18:33:28,90509,82,0,0
PAO_551_V6,18:33:27,18:35:52,90508,83,0,0
PAO_551_V6,18:32:44,18:41:12,90507,84,0,0
PAO_551_V6,18:39:39,18:34:06,90506,85,0,0
PAO_551_V6,18:38:20,18:38:36,90505,86,0,0
PAO_551_V6,18:53:36,18:45:12,90504,89,0,0
PAO_551_V6,18:44:47,18:50:13,90503,90,0,0
PAO_551_V6,18:53:32,18:59:05,90502,92,1,3
PAO_551_V6,18:59:34,18:57:14,90501,94,0,0
PAO_551_V7,17:48:58,17:34:05,90007,46,0,0
PAO_551_V7,17:41:20,17:49:37,90006,49,0,0
PAO_551_V7,17:58:34,17:57:31,90005,51,0,0
PAO_551_V7,17:54:43,17:52:32,90004,55,0,0
PAO_551_V7,18:06:16,18:06:13,90522,66,0,0
PAO_551_V7,18:11:09,18:04:50,90521,68,0,0
PAO_551_V7,18:09:46,18:16:19,90520,69,0,0
PAO_551_V7,18:06:51,18:13:12,90519,70,0,0
PAO_551_V7,18:12:23,18:19:40,90518,71,0,0
PAO_551_V7,18:11:54,18:15:04,90517,72,0,0
PAO_551_V7,18:16:08,18:12:44,90516,73,0,0
PAO_551_V7,18:23:20,18:18:49,90515,74,0,0
PAO_551_V7,18:22:34,18:27:39,90514,76,0,0
PAO_551_V7,18:16:18,18:17:31,90513,77,0,0
PAO_551_V7,18:24:18,18:28:28,90512,78,0,0
PAO_551_V7,18:19:11,18:21:11,90511,79,0,0
PAO_551_V7,18:25:38,18:31:13,90510,81,0,0
PAO_551_V7,18:36:54,18:29:11,90509,82,0,0
PAO_551_V7,18:35:59,18:29:46,90508,83,0,0
PAO_551_V7,18:40:47,18:34:39,90507,84,0,0
PAO_551_V7,18:30:22,18:42:07,90506,85,1,3
PAO_551_V7,18:34:34,18:35:49,90505,86,0,0
PAO_553_V5,16:41:34,16:40:19,90007,40,0,0
PAO_553_V5,16:48:19,16:46:26,90006,43,0,0
PAO_553_V5,16:44:12,16:45:34,90005,45,0,0
PAO_553_V5,17:01:03,16:52:56,90004,49,0,0
PAO_553_V5,17:10:41,17:07:57,90516,67,0,0
PAO_553_V5,17:17:18,17:18:14,90515,68,0,0
PAO_553_V5,17:17:02,17:08:44,90514,70,0,0
PAO_553_V5,17:20:55,17:14:39,90513,71,0,0
PAO_553_V5,17:16:51,17:22:45,90512,72,0,0
PAO_553_V5,17:20:55,17:15:02,90511,73,0,0
PAO_553_V5,17:20:46,17:27:58,90510,75,0,0
PAO_553_V5,17:20:35,17:30:42,90509,76,0,0
PAO_553_V5,17:29:35,17:25:26,90508,77,0,0
PAO_553_V5,17:27:36,17:27:07,90507,78,0,0
PAO_553_V5,17:26:45,17:28:35,90506,79,0,0
PAO_553_V5,17:43:25,17:41:15,90505,80,0,0
PAO_553_V5,17:40:41,17:49:51,90504,83,0,0
PAO_553_V5,17:52:34,17:52:19,90503,84,0,0
PAO_553_V5,17:47:28,17:44:58,90502,86,1,3
PAO_553_V5,17:54:49,17:52:24,90501,88,0,0
PAO_555_V6,18:45:48,18:45:30,90007,46,0,0
PAO_555_V6,18:43:15,18:45:36,90006,49,0,0
PAO_555_V6,18:48:12,18:45:45,90005,51,0,0
PAO_555_V6,18:58:38,18:53:56,90004,55,0,0
PAO_555_V6,19:06:36,19:09:55,90522,66,0,0
PAO_555_V6,19:11:17,19:09:18,90521,68,0,0
PAO_555_V6,19:09:29,19:12:12,90520,69,0,0
PAO_555_V6,19:10:55,19:03:45,90519,70,0,0
PAO_555_V6,19:16:12,19:11:00,90518,71,0,0
PAO_555_V6,19:10:21,19:07:33,90517,72,0,0
PAO_555_V6,19:13:16,19:09:27,90516,73,0,0
PAO_555_V6,19:24:54,19:14:41,90515,74,0,0
PAO_555_V6,19:19:45,19:27:49,90514,76,0,0
PAO_555_V6,19:25:53,19:26:38,90513,77,0,0
PAO_555_V6,19:20:58,19:28:46,90512,78,0,0
PAO_555_V6,19:20:24,19:23:51,90511,79,0,0
PAO_555_V6,19:23:52,19:21:04,90510,81,0,0
PAO_555_V6,19:27:18,19:26:45,90509,82,0,0
PAO_555_V6,19:37:44,19:39:06,90508,83,0,0
PAO_555_V6,19:31:14,19:40:35,90507,84,0,0
PAO_555_V6,19:40:21,19:42:00,90506,85,1,3
PAO_555_V6,19:43:26,19:33:21,90505,86,0,0
PAO_555_V7,18:36:23,18:47:54,90007,46,0,0
PAO_555_V7,18:46:50,18:51:08,90006,49,0,0
PAO_555_V7,18:57:55,18:53:34,90005,51,0,0
PAO_555_V7,18:50:03,18:56:58,90004,55,0,0
PAO_555_V7,19:06:51,19:03:35,90522,66,0,0
PAO_555_V7,19:04:57,19:07:19,90521,68,0,0
PAO_555_V7,19:09:58,19:05:28,90520,69,0,0
PAO_555_V7,19:05:44,19:14:47,90519,70,0,0
PAO_555_V7,19:16:06,19:10:49,90518,71,0,0
PAO_555_V7,19:11:51,19:19:57,90517,72,0,0
PAO_555_V7,19:10:58,19:23:48,90516,73,0,0
PAO_555_V7,19:11:02,19:16:16,90515,74,0,0
PAO_555_V7,19:21:23,19:23:07,90514,76,0,0
PAO_555_V7,19:21:55,19:24:48,90513,77,0,0
PAO_555_V7,19:24:47,19:20:55,90512,78,0,0
PAO_555_V7,19:20:38,19:24:30,90511,79,0,0
PAO_555_V7,19:21:02,19:30:24,90510,81,0,0
PAO_555_V7,19:31:40,19:31:55,90509,82,0,0
PAO_555_V7,19:26:37,19:31:39,90508,83,0,0
PAO_555_V7,19:29:43,19:41:13,90507,84,0,0
PAO_555_V7,19:39:13,19:44:16,90506,85,1,3
PAO_555_V7,19:39:17,19:34:48,90505,86,0,0
PAO_559_V6,19:36:02,19:48:44,90007,46,0,0
PAO_559_V6,19:50:49,19:45:59,90006,49,0,0
PAO_559_V6,19:57:43,19:55:37,90005,51,0,0
PAO_559_V6,20:00:00,20:02:14,90004,55,0,0
PAO_559_V6,20:10:11,19:59:18,90522,66,0,0
PAO_559_V6,20:03:10,20:06:56,90521,68,0,0
PAO_559_V6,20:16:18,20:04:10,90520,69,0,0
PAO_559_V6,20:12:49,20:03:16,90519,70,0,0
PAO_559_V6,20:16:48,20:12:56,90518,71,0,0
PAO_559_V6,20:10:49,20:07:47,90517,72,0,0
PAO_559_V6,20:17:27,20:21:44,90516,73,0,0
PAO_559_V6,20:23:53,20:22:45,90515,74,0,0
PAO_559_V6,20:27:56,20:19:38,90514,76,0,0
PAO_559_V6,20:25:38,20:16:03,90513,77,0,0
PAO_559_V6,20:28:57,20:23:34,90512,78,0,0
PAO_559_V6,20:19:31,20:26:43,90511,79,0,0
PAO_559_V6,20:29:45,20:28:46,90510,81,0,0
PAO_559_V6,20:36:50,20:26:23,90509,82,0,0
PAO_559_V6,20:38:22,20:39:08,90508,83,0,0
PAO_559_V6,20:33:22,20:35:27,90507,84,0,0
PAO_559_V6,20:39:49,20:36:41,90506,85,0,0
PAO_559_V6,20:42:57,20:42:13,90505,86,0,0
PAO_559_V6,20:48:07,20:46:58,90504,89,0,0
PAO_559_V6,20:47:37,20:41:17,90503,90,0,0
PAO_559_V6,20:48:50,20:56:38,90502,92,1,3
PAO_559_V6,20:57:38,21:02:56,90501,94,0,0
PAO_559_V7,19:38:30,19:48:59,90007,46,0,0
PAO_559_V7,19:46:14,19:51:59,90006,49,0,0
PAO_559_V7,19:50:20,19:58:32,90005,51,0,0
PAO_559_V7,19:57:34,19:53:30,90004,55,0,0
PAO_559_V7,20:02:34,20:08:40,90522,66,0,0
PAO_559_V7,20:06:25,20:03:05,90521,68,0,0
PAO_559_V7,20:09:06,20:04:57,90520,69,0,0
PAO_559_V7,20:04:08,20:17:52,90519,70,0,0
PAO_559_V7,20:17:47,20:10:11,90518,71,0,0
PAO_559_V7,20:15:17,20:19:34,90517,72,0,0
PAO_559_V7,20:15:36,20:09:45,90516,73,0,0
PAO_559_V7,20:18:51,20:19:31,90515,74,0,0
PAO_559_V7,20:23:42,20:22:25,90514,76,0,0
PAO_559_V7,20:19:59,20:19:50,90513,77,0,0
PAO_559_V7,20:24:24,20:29:39,90512,78,0,0
PAO_559_V7,20:19:48,20:19:24,90511,79,0,0
PAO_559_V7,20:25:11,20:25:26,90510,81,0,0
PAO_559_V7,20:32:24,20:32:57,90509,82,0,0
PAO_559_V7,20:26:03,20:27:04,90508,83,0,0
PAO_559_V7,20:30:11,20:33:25,90507,84,0,0
PAO_559_V7,20:33:11,20:44:12,90506,85,1,3
PAO_559_V7,20:34:33,20:43:24,90505,86,0,0
PAO_563_V6,20:45:59,20:44:06,90007,46,0,0
PAO_563_V6,20:45:32,20:46:28,90006,49,0,0
PAO_563_V6,20:45:01,20:45:08,90005,51,0,0
PAO_563_V6,21:01:14,20:59:32,90004,55,0,0
PAO_563_V6,21:02:46,20:59:59,90522,66,0,0
PAO_563_V6,21:14:52,21:13:54,90521,68,0,0
PAO_563_V6,21:02:20,21:16:01,90520,69,0,0
PAO_563_V6,21:12:18,21:13:03,90519,70,0,0
PAO_563_V6,21:06:26,21:10:16,90518,71,0,0
PAO_563_V6,21:12:07,21:19:16,90517,72,0,0
PAO_563_V6,21:20:43,21:09:23,90516,73,0,0
PAO_563_V6,21:25:20,21:16:48,90515,74,0,0
PAO_563_V6,21:21:29,21:22:19,90514,76,0,0
PAO_563_V6,21:16:03,21:21:39,90513,77,0,0
PAO_563_V6,21:31:19,21:27:37,90512,78,0,0
PAO_563_V6,21:26:48,21:22:56,90511,79,0,0
PAO_563_V6,21:22:22,21:28:58,90510,81,0,0
PAO_563_V6,21:28:17,21:31:00,90509,82,0,0
PAO_563_V6,21:37:16,21:39:01,90508,83,0,0
PAO_563_V6,21:30:56,21:34:39,90507,84,0,0
PAO_563_V6,21:38:54,21:33:01,90506,85,1,3
PAO_563_V6,21:46:07,21:43:54,90505,86,0,0
PAO_563_V7,20:45:57,20:42:24,90007,46,0,0
PAO_563_V7,20:44:28,20:49:54,90006,49,0,0
PAO_563_V7,20:45:42,20:58:18,90005,51,0,0
PAO_563_V7,20:49:51,20:54:35,90004,55,0,0
PAO_563_V7,20:58:02,21:09:30,90522,66,0,0
PAO_563_V7,21:10:48,21:12:23,90521,68,0,0
PAO_563_V7,21:13:10,21:15:34,90520,69,0,0
PAO_563_V7,21:05:09,21:11:06,90519,70,0,0
PAO_563_V7,21:11:13,21:07:02,90518,71,0,0
PAO_563_V7,21:11:59,21:19:46,90517,72,0,0
PAO_563_V7,21:16:56,21:19:02,90516,73,0,0
PAO_563_V7,21:22:57,21:11:58,90515,74,0,0
PAO_563_V7,21:15:04,21:27:30,90514,76,0,0
PAO_563_V7,21:18:09,21:25:22,90513,77,0,0
PAO_563_V7,21:22:18,21:20:07,90512,78,0,0
PAO_563_V7,21:27:36,21:31:20,90511,79,0,0
PAO_563_V7,21:31:36,21:21:35,90510,81,0,0
PAO_563_V7,21:23:07,21:23:41,90509,82,0,0
PAO_563_V7,21:35:00,21:34:45,90508,83,0,0
PAO_563_V7,21:34:23,21:30:04,90507,84,0,0
PAO_563_V7,21:31:57,21:30:19,90506,85,1,3
PAO_563_V7,21:45:33,21:36:20,90505,86,0,0
PAO_567_V6,21:42:18,21:37:59,90007,46,0,0
PAO_567_V6,21:44:37,21:53:05,90006,49,0,0
PAO_567_V6,21:57:31,21:47:36,90005,51,0,0
PAO_567_V6,21:50:00,21:56:20,90004,55,0,0
PAO_567_V6,22:09:54,22:02:02,90522,66,0,0
PAO_567_V6,22:00:51,22:14:27,90521,68,0,0
PAO_567_V6,22:09:14,22:03:22,90520,69,0,0
PAO_567_V6,22:17:49,22:07:13,90519,70,0,0
PAO_567_V6,22:05:53,22:09:36,90518,71,0,0
PAO_567_V6,22:12:12,22:08:19,90517,72,0,0
PAO_567_V6,22:11:40,22:21:59,90516,73,0,0
PAO_567_V6,22:19:50,22:14:22,90515,74,0,0
PAO_567_V6,22:24:48,22:27:59,90514,76,0,0
PAO_567_V6,22:28:34,22:21:42,90513,77,0,0
PAO_567_V6,22:30:28,22:28:03,90512,78,0,0
PAO_567_V6,22:31:36,22:29:47,90511,79,0,0
PAO_567_V6,22:24:39,22:21:22,90510,81,0,0
PAO_567_V6,22:35:31,22:36:39,90509,82,0,0
PAO_567_V6,22:31:48,22:25:50,90508,83,0,0
PAO_567_V6,22:29:10,22:27:16,90507,84,0,0
PAO_567_V6,22:35:10,22:41:00,90506,85,0,0
PAO_567_V6,22:35:35,22:43:37,90505,86,0,0
PAO_567_V6,22:43:05,22:52:42,90504,89,0,0
PAO_567_V6,22:53:40,22:46:25,90503,90,0,0
PAO_567_V6,22:49:02,22:46:28,90502,92,1,3
PAO_567_V6,22:58:37,23:01:34,90501,94,0,0
PAO_567_V7,21:43:49,21:43:50,90007,46,0,0
PAO_567_V7,21:47:14,21:40:23,90006,49,0,0
PAO_567_V7,21:57:59,21:50:35,90005,51,0,0
PAO_567_V7,21:55:55,22:01:11,90004,55,0,0
PAO_567_V7,22:09:59,22:05:07,90522,66,0,0
PAO_567_V7,22:09:06,22:08:27,90521,68,0,0
PAO_567_V7,22:04:41,22:07:49,90520,69,0,0
PAO_567_V7,22:11:21,22:11:26,90519,70,0,0
PAO_567_V7,22:09:03,22:10:30,90518,71,0,0
PAO_567_V7,22:08:35,22:21:05,90517,72,0,0
PAO_567_V7,22:21:03,22:15:09,90516,73,0,0
PAO_567_V7,22:19:30,22:24:03,90515,74,0,0
PAO_567_V7,22:24:43,22:15:31,90514,76,0,0
PAO_567_V7,22:22:17,22:17:07,90513,77,0,0
PAO_567_V7,22:24:51,22:27:40,90512,78,0,0
PAO_567_V7,22:30:57,22:26:12,90511,79,0,0
PAO_567_V7,22:28:11,22:26:50,90510,81,0,0
PAO_567_V7,22:24:18,22:34:10,90509,82,0,0
PAO_567_V7,22:29:22,22:34:52,90508,83,0,0
PAO_567_V7,22:41:00,22:28:32,90507,84,0,0
PAO_567_V7,22:33:15,22:39:41,90506,85,1,3
PAO_567_V7,22:43:39,22:35:34,90505,86,0,0
PAO_567_V55,17:40:43,17:42:07,90007,40,0,0
PAO_567_V55,17:44:23,17:44:39,90006,43,0,0
PAO_567_V55,17:44:47,17:47:39,90005,45,0,0
PAO_567_V55,17:56:50,17:51:14,90004,49,0,0
PAO_567_V55,17:58:15,18:07:26,90522,60,0,0
PAO_567_V55,18:00:59,18:04:28,90521,62,0,0
PAO_567_V55,18:03:22,18:05:57,90520,63,0,0
PAO_567_V55,18:09:18,18:14:24,90519,64,0,0
PAO_567_V55,18:08:55,18:17:55,90518,65,0,0
PAO_567_V55,18:09:52,18:17:02,90517,66,0,0
PAO_567_V55,18:20:29,18:13:38,90516,67,0,0
PAO_571_V6,22:43:25,22:35:38,90007,46,0,0
PAO_571_V6,22:52:09,22:54:02,90006,49,0,0
PAO_571_V6,22:52:52,22:59:02,90005,51,0,0
PAO_571_V6,22:51:38,22:52:18,90004,55,0,0
PAO_571_V6,23:12:15,23:08:06,90522,66,0,0
PAO_571_V6,23:05:08,23:09:54,90521,68,0,0
PAO_571_V6,23:08:43,23:08:25,90520,69,0,0
PAO_571_V6,23:10:24,23:11:17,90519,70,0,0
PAO_571_V6,23:15:11,23:14:26,90518,71,0,0
PAO_571_V6,23:10:36,23:20:18,90517,72,0,0
PAO_571_V6,23:18:05,23:09:42,90516,73,0,0
PAO_571_V6,23:14:38,23:24:26,90515,74,0,0
PAO_571_V6,23:27:11,23:13:13,90514,76,0,0
PAO_571_V6,23:24:28,23:21:24,90513,77,0,0
PAO_571_V6,23:27:19,23:29:32,90512,78,0,0
PAO_571_V6,23:21:20,23:29:47,90511,79,0,0
PAO_571_V6,23:34:19,23:29:55,90510,81,0,0
PAO_571_V6,23:32:29,23:35:32,90509,82,0,0
PAO_571_V6,23:27:49,23:35:09,90508,83,0,0
PAO_571_V6,23:40:54,23:34:48,90507,84,0,0
PAO_571_V6,23:37:41,23:41:19,90506,85,0,0
PAO_571_V6,23:39:17,23:47:30,90505,86,0,0
PAO_571_V6,23:47:34,23:51:13,90504,89,0,0
PAO_571_V6,23:41:32,23:51:46,90503,90,0,0
PAO_571_V6,23:57:02,23:54:27,90502,92,1,3
PAO_571_V6,23:56:27,24:01:44,90501,94,0,0
PAO_571_V7,22:37:03,22:41:56,90007,46,0,0
PAO_571_V7,22:52:35,22:40:55,90006,49,0,0
PAO_571_V7,22:58:11,22:54:32,90005,51,0,0
PAO_571_V7,22:51:01,22:56:02,90004,55,0,0
PAO_571_V7,23:06:51,23:10:12,90522,66,0,0
PAO_571_V7,23:08:01,23:07:51,90521,68,0,0
PAO_571_V7,23:11:29,23:07:39,90520,69,0,0
PAO_571_V7,23:04:15,23:04:00,90519,70,0,0
PAO_571_V7,23:06:38,23:09:35,90518,71,0,0
PAO_571_V7,23:08:02,23:07:53,90517,72,0,0
PAO_571_V7,23:19:29,23:14:12,90516,73,0,0
PAO_571_V7,23:21:19,23:13:04,90515,74,0,0
PAO_571_V7,23:16:39,23:16:41,90514,76,0,0
PAO_571_V7,23:24:48,23:21:08,90513,77,0,0
PAO_571_V7,23:17:14,23:30:15,90512,78,0,0
PAO_571_V7,23:32:31,23:26:55,90511,79,0,0
PAO_571_V7,23:26:49,23:28:49,90510,81,0,0
PAO_571_V7,23:36:26,23:34:47,90509,82,0,0
PAO_571_V7,23:31:02,23:25:01,90508,83,0,0
PAO_571_V7,23:41:44,23:31:31,90507,84,0,0
PAO_571_V7,23:44:25,23:36:05,90506,85,1,3
PAO_571_V7,23:33:41,23:40:20,90505,86,0,0
PAO_5714_V55,06:23:39,06:15:00,90501,1,0,0
PAO_5714_V55,06:24:33,06:20:03,90502,3,0,0
PAO_5714_V55,06:27:09,06:31:36,90503,5,0,0
PAO_5714_V55,06:29:11,06:27:53,90504,6,0,0
PAO_5714_V55,06:45:21,06:46:28,90505,9,0,0
PAO_5714_V55,06:51:52,06:37:18,90506,10,0,0
PAO_5714_V55,06:53:41,06:50:18,90507,11,0,0
PAO_5714_V55,06:48:09,06:48:32,90508,12,0,0
PAO_5714_V55,06:59:58,06:50:18,90509,13,0,0
PAO_5714_V55,06:59:05,07:01:38,90510,14,0,0
PAO_5714_V55,06:58:36,06:58:49,90511,16,0,0
PAO_5714_V55,06:53:19,06:57:49,90512,17,0,0
PAO_5714_V55,07:06:51,06:56:06,90513,18,0,0
PAO_5714_V55,06:57:13,07:06:36,90514,19,0,0
PAO_5714_V55,07:09:27,07:06:44,90515,21,0,0
PAO_5714_V55,07:02:14,07:10:21,90516,22,0,0
PAO_5714_V55,07:21:59,07:30:24,90004,40,1,3
PAO_5714_V55,07:21:15,07:23:43,90005,44,1,3
PAO_5714_V55,07:36:58,07:33:50,90006,46,1,3
PAO_5714_V55,07:30:17,07:33:37,90007,49,0,0
PAO_5728_V5,07:39:27,07:49:05,90516,1,0,0
PAO_5728_V5,07:41:10,07:40:41,90517,2,0,0
PAO_5728_V5,07:48:31,07:46:16,90518,3,0,0
PAO_5728_V5,07:43:17,07:56:40,90519,4,0,0
PAO_5728_V5,07:48:27,07:45:58,90520,5,0,0
PAO_5728_V5,07:50:43,07:54:00,90521,6,0,0
PAO_5728_V5,07:59:50,07:58:13,90522,8,0,0
PAO_5728_V5,08:04:13,08:11:46,90004,19,0,0
PAO_5728_V5,08:15:56,08:05:09,90005,23,0,0
PAO_5728_V5,08:18:34,08:18:48,90006,25,0,0
PAO_5728_V5,08:19:40,08:17:26,90007,28,0,0
PAO_573_V5,18:15:53,18:09:47,90007,40,0,0
PAO_573_V5,18:22:16,18:11:58,90006,43,0,0
PAO_573_V5,18:21:27,18:24:01,90005,45,0,0
PAO_573_V5,18:35:45,18:21:21,90004,49,0,0
PAO_573_V5,18:42:19,18:34:01,90522,60,0,0
PAO_573_V5,18:38:47,18:39:47,90521,62,0,0
PAO_573_V5,18:41:27,18:37:39,90520,63,0,0
PAO_573_V5,18:38:54,18:43:01,90519,64,0,0
PAO_573_V5,18:39:50,18:47:43,90518,65,0,0
PAO_573_V5,18:52:36,18:42:37,90517,66,0,0
PAO_573_V5,18:50:54,18:50:02,90516,67,0,0
PAO_573_V5,18:53:15,18:50:59,90515,68,0,0
PAO_573_V5,18:55:47,18:56:26,90514,70,0,0
PAO_573_V5,18:53:57,19:03:16,90513,71,0,0
PAO_573_V5,19:01:09,18:55:22,90512,72,0,0
PAO_573_V5,19:06:21,19:01:57,90511,73,0,0
PAO_573_V5,19:03:07,19:01:09,90510,75,0,0
PAO_573_V5,19:01:51,19:04:26,90509,76,0,0
PAO_573_V5,19:11:23,19:08:57,90507,78,0,0
PAO_573_V5,19:16:09,19:18:20,90506,79,0,0
PAO_573_V5,19:13:36,19:15:17,90505,80,0,0
PAO_575_V5,18:44:29,18:44:49,90007,34,0,0
PAO_575_V5,18:49:22,18:40:07,90006,37,0,0
PAO_575_V5,18:49:30,18:57:15,90005,39,0,0
PAO_575_V5,18:52:21,18:51:24,90004,43,0,0
PAO_575_V5,18:58:46,18:59:11,90522,54,0,0
PAO_575_V5,19:00:10,19:11:59,90521,56,0,0
PAO_575_V5,19:15:13,19:10:51,90520,57,0,0
PAO_575_V5,19:13:40,19:17:04,90519,58,0,0
PAO_575_V5,19:11:17,19:06:41,90518,59,0,0
PAO_575_V5,19:17:03,19:20:19,90517,60,0,0
PAO_575_V5,19:21:48,19:18:05,90516,61,0,0
PAO_575_V5,19:19:37,19:20:50,90515,62,0,0
PAO_575_V5,19:18:04,19:23:30,90514,64,0,0
PAO_575_V5,19:27:20,19:15:33,90513,65,0,0
PAO_575_V5,19:22:27,19:21:03,90512,66,0,0
PAO_575_V5,19:27:35,19:21:12,90511,67,0,0
PAO_575_V5,19:23:35,19:29:58,90510,69,0,0
PAO_575_V5,19:23:17,19:33:17,90509,70,0,0
PAO_575_V5,19:26:46,19:36:27,90508,71,0,0
PAO_575_V5,19:28:25,19:36:51,90507,72,0,0
PAO_575_V5,19:38:19,19:44:56,90506,73,0,0
PAO_575_V5,19:47:53,19:47:47,90505,74,0,0
PAO_575_V5,19:51:05,19:53:23,90504,77,0,0
PAO_575_V5,19:51:48,19:47:07,90503,78,0,0
PAO_575_V5,19:50:24,19:58:40,90502,80,1,3
PAO_575_V5,20:08:56,20:06:48,90501,82,0,0
PAO_575_V6,24:48:56,24:35:56,90007,46,0,0
PAO_575_V6,24:47:51,24:40:54,90006,49,0,0
PAO_575_V6,24:51:02,24:46:20,90005,51,0,0
PAO_575_V6,24:52:28,01:01:41,90004,55,0,0
PAO_575_V6,01:03:55,01:08:48,90522,66,0,0
PAO_575_V6,24:12:20,24:06:21,90521,68,0,0
PAO_575_V6,24:14:09,24:09:20,90520,69,0,0
PAO_575_V6,24:15:41,24:10:22,90519,70,0,0
PAO_575_V6,24:08:07,24:05:31,90518,71,0,0
PAO_575_V6,24:18:14,24:16:53,90517,72,0,0
PAO_575_V6,24:22:06,24:18:38,90516,73,0,0
PAO_575_V6,24:21:32,24:15:13,90515,74,0,0
PAO_575_V6,24:18:51,24:19:42,90514,76,0,0
PAO_575_V6,24:22:26,24:25:23,90513,77,0,0
PAO_575_V6,24:28:19,24:24:40,90512,78,0,0
PAO_575_V6,24:27:16,24:31:19,90511,79,0,0
PAO_575_V6,24:29:03,24:23:01,90510,81,0,0
PAO_575_V6,24:36:31,24:26:23,90509,82,0,0
PAO_575_V6,24:36:13,24:32:23,90508,83,0,0
PAO_575_V6,24:38:59,24:36:05,90507,84,0,0
PAO_575_V6,24:39:52,24:38:27,90506,85,1,3
PAO_575_V6,24:43:55,24:37:10,90505,86,0,0
PAO_575_V77,24:37:10,24:44:38,90007,46,0,0
PAO_575_V77,24:44:05,24:44:29,90006,49,0,0
PAO_575_V77,24:57:22,24:53:50,90005,51,0,0
PAO_575_V77,24:52:46,24:50:00,90004,55,0,0
PAO_575_V77,01:05:45,01:01:14,90522,66,0,0
PAO_575_V77,24:04:12,24:03:43,90521,68,0,0
PAO_575_V77,24:04:26,24:09:45,90520,69,0,0
PAO_575_V77,24:08:22,24:14:55,90519,70,0,0
PAO_575_V77,24:07:40,24:09:24,90518,71,0,0
PAO_575_V77,24:11:49,24:12:23,90517,72,0,0
PAO_575_V77,24:14:43,24:16:47,90516,73,0,0
PAO_575_V77,24:12:31,24:15:39,90515,74,0,0
PAO_575_V77,24:13:11,24:19:22,90514,76,0,0
PAO_575_V77,24:23:33,24:27:27,90513,77,0,0
PAO_575_V77,24:23:06,24:20:18,90512,78,0,0
PAO_575_V77,24:25:43,24:23:32,90511,79,0,0
PAO_575_V77,24:26:27,24:23:34,90510,81,0,0
PAO_575_V77,24:33:47,24:33:14,90509,82,0,0
PAO_575_V77,24:25:17,24:31:53,90508,83,0,0
PAO_575_V77,24:40:58,24:32:08,90507,84,0,0
PAO_575_V77,24:34:26,24:37:26,90506,85,1,3
PAO_575_V77,24:41:41,24:33:57,90505,86,0,0
PAO_577_V5,19:02:19,19:04:52,90007,34,0,0
PAO_577_V5,19:24:46,19:20:24,90006,37,0,0
PAO_577_V5,19:15:03,19:19:03,90005,39,0,0
PAO_577_V5,19:24:35,19:29:07,90004,43,0,0
PAO_577_V5,19:37:06,19:36:17,90522,54,0,0
PAO_577_V5,19:31:27,19:36:19,90521,56,0,0
PAO_577_V5,19:34:09,19:32:45,90520,57,0,0
PAO_577_V5,19:40:23,19:38:18,90519,58,0,0
PAO_577_V5,19:41:05,19:43:57,90518,59,0,0
PAO_577_V5,19:39:53,19:47:51,90517,60,0,0
PAO_577_V5,19:43:26,19:53:13,90516,61,0,0
PAO_577_V5,19:45:31,19:45:02,90515,62,0,0
PAO_577_V5,19:54:44,19:46:16,90514,64,0,0
PAO_577_V5,19:55:58,19:49:24,90513,65,0,0
PAO_577_V5,19:47:59,19:55:18,90512,66,0,0
PAO_577_V5,20:02:51,19:59:23,90511,67,0,0
PAO_577_V5,19:55:18,19:59:10,90510,69,0,0
PAO_577_V5,20:00:46,19:59:12,90509,70,0,0
PAO_577_V5,20:07:33,20:03:08,90508,71,0,0
PAO_577_V5,19:58:05,20:01:08,90507,72,0,0
PAO_577_V5,20:13:50,20:13:22,90506,73,0,0
